playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2553289","null","Evan Spencer","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553292","null","Kennard Backman","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2553318","null","James OShaughnessy","TE","KC","TE","KC","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2553432","null","Kevin White","WR","CHI","WR","CHI","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553434","null","Devin Smith","WR","NYJ","WR","NYJ","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553435","null","David Johnson","RB","ARI","RB","ARI","null","14.13","null","null","null","7","null","null","0.145","null","null","null","14.13","14.13","1.6425","null",
"2553439","null","Mike Davis","RB","SF","RB","SF","null","0.69","null","null","null","86","null","null","0.04","null","null","null","0.69","0.69","6.2935","null",
"2553451","null","Neal Sterling","WR","JAC","WR","JAC","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553453","null","Andre Debose","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553454","null","Geoff Swaim","TE","DAL","TE","DAL","null","0.63","null","null","null","57","null","null","0.03","null","null","null","0.63","0.63","5.1121","null",
"2553457","null","Trevor Siemian","QB","DEN","QB","DEN","null","16.28","null","null","null","24","null","null","0.27","null","null","null","16.28","16.28","null","null",
"2553465","null","Rory Anderson","TE","SF","TE","SF","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2553467","null","Quan Bray","WR","IND","WR","IND","null","2.46","null","null","null","104","null","null","0.155","null","null","null","2.46","2.46","null","null",
"2553486","null","Trey Williams","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2553502","null","DeAndre Carter","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553511","null","John Crockett","RB","GB","RB","GB","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2553524","null","Beau Gardner","TE","ATL","TE","ATL","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2553526","null","Antwan Goodley","WR","DAL","WR","DAL","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553548","null","Jake Kumerow","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553552","null","Khari Lee","TE","DET","TE","DET","null","2.24","null","null","null","42","null","null","0.03","null","null","null","2.24","2.24","7.4117","null",
"2553568","null","Cameron Meredith","WR","CHI","WR","CHI","null","9.36","null","null","null","37","null","null","0.13","null","null","null","9.36","9.36","4.3294","null",
"2553575","null","Levi Norwood","WR","CHI","WR","CHI","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553599","null","Jaxon Shipley","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553600","null","Jameill Showers","QB","DAL","QB","DAL","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2553606","null","Jordan Taylor","WR","DEN","WR","DEN","null","0.36","null","null","null","140","null","null","0.02","null","null","null","0.36","0.36","9.7461","null",
"2553618","null","Brandon Wegher","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2553621","null","Lucky Whitehead","WR","DAL","WR","DAL","null","2.17","null","null","null","109","null","null","0.06","null","null","null","2.17","2.17","6.8784","null",
"2553631","null","Zach Zenner","RB","DET","RB","DET","null","3.27","null","null","null","59","null","null","0.105","null","null","null","3.27","3.27","6.7944","null",
"2553650","null","Corey Grant","RB","JAC","RB","JAC","null","0.18","null","null","null","95","null","null","0.08","null","null","null","0.18","0.18","null","null",
"2553652","null","Chris Harper","WR","SF","WR","SF","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553652","null","Chris Harper","WR","SF","WR","SF","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553658","null","Gabe Holmes","TE","OAK","TE","OAK","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2553660","null","Akeem Hunt","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2553662","null","Gus Johnson","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2553667","null","Matt LaCosse","TE","NYG","TE","NYG","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2553682","null","Wes Saxton","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2553692","null","Rasheed Bailey","WR","SD","WR","SD","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553716","null","Rannell Hall","WR","CLE","WR","CLE","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553725","null","Bradley Marquez","WR","LA","WR","LA","null","0.33","null","null","null","142","null","null","0.01","null","null","null","0.33","0.33","7.9936","null",
"2553728","null","Raheem Mostert","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2553729","null","Tyler Murphy","WR","MIA","WR","MIA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553733","null","Thomas Rawls","RB","SEA","RB","SEA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2553737","null","Eli Rogers","WR","PIT","WR","PIT","null","6.34","null","null","null","67","null","null","0.075","null","null","null","6.34","6.34","null","null",
"2553743","null","Rod Smith","RB","DAL","RB","DAL","null","0","null","null","null","99","null","null","0","null","null","null","0","0","4.8625","null",
"2553762","null","Terron Ward","RB","ATL","RB","ATL","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2553773","null","Mitchell Henry","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2553787","null","Chandler Worthy","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553791","null","E.J. Bibbs","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2553802","null","R.J. Harris","WR","NO","WR","NO","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553811","null","Deon Long","WR","TEN","WR","TEN","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553829","null","Andrew Turzilli","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553830","null","Will Tye","TE","NYG","TE","NYG","null","4.28","null","null","null","32","null","null","0.59","null","null","null","4.28","4.28","4.4152","null",
"2553840","null","Brian Parker","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2553848","null","Dreamius Smith","RB","SD","RB","SD","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2553858","null","Austin Willis","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553867","null","Mack Brown","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2553874","null","Titus Davis","WR","NYJ","WR","NYJ","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553879","null","Jahwan Edwards","RB","SD","RB","SD","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2553892","null","Austin Hill","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553896","null","Darius Jennings","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553900","null","Daniel Brown","WR","BAL","WR","BAL","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553904","null","Shakim Phillips","WR","PIT","WR","PIT","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2553913","null","Tyrell Williams","WR","SD","WR","SD","null","9.13","null","null","null","41","null","null","0.37","null","null","null","9.13","9.13","4.1169","null",
"2554138","null","Kasen Williams","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2554138","null","Kasen Williams","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2555209","null","Chris Moore","WR","BAL","WR","BAL","null","2.26","null","null","null","106","null","null","0.025","null","null","null","2.26","2.26","2.9486","null",
"2555215","null","Leonte Carroo","WR","MIA","WR","MIA","null","2.6","null","null","null","101","null","null","0.05","null","null","null","2.6","2.6","2.9486","null",
"2555216","null","Malcolm Mitchell","WR","NE","WR","NE","null","2.22","null","null","null","108","null","null","0.075","null","null","null","2.22","2.22","null","null",
"2555219","null","Daniel Lasco","RB","NO","RB","NO","null","1.92","null","null","null","71","null","null","0.05","null","null","null","1.92","1.92","8.3686","null",
"2555223","null","Devontae Booker","RB","DEN","RB","DEN","null","5.79","null","null","null","42","null","null","0.33","null","null","null","5.79","5.79","3.8607","null",
"2555224","null","Ezekiel Elliott","RB","DAL","RB","DAL","null","13.67","null","null","null","10","null","null","0.495","null","null","null","13.67","13.67","2.7874","null",
"2555227","null","Jonathan Williams","RB","BUF","RB","BUF","null","1.28","null","null","null","77","null","null","0.03","null","null","null","1.28","1.28","8.0824","null",
"2555229","null","Kenneth Dixon","RB","BAL","RB","BAL","null","4.18","null","null","null","51","null","null","0.145","null","null","null","4.18","4.18","4.5047","null",
"2555230","null","Kenyan Drake","RB","MIA","RB","MIA","null","0.99","null","null","null","81","null","null","0.07","null","null","null","0.99","0.99","5.9358","null",
"2555234","null","Tyler Ervin","RB","HOU","RB","HOU","null","0.64","null","null","null","88","null","null","0.145","null","null","null","0.64","0.64","9.8712","null",
"2555259","null","Carson Wentz","QB","PHI","QB","PHI","null","18.1","null","null","null","11","null","null","0.05","null","null","null","18.1","18.1","5.8624","null",
"2555260","null","Dak Prescott","QB","DAL","QB","DAL","null","17.01","null","null","null","18","null","null","0.34","null","null","null","17.01","17.01","7.8562","null",
"2555261","null","Jacoby Brissett","QB","NE","QB","NE","null","0.096","null","null","null","50","null","null","0.002","null","null","null","0.096","0.096","null","null",
"2555262","null","Jeff Driskel","QB","CIN","QB","CIN","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2555263","null","Kevin Hogan","QB","CLE","QB","CLE","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2555289","null","Nick Vannett","TE","SEA","TE","SEA","null","0.63","null","null","null","57","null","null","0.065","null","null","null","0.63","0.63","null","null",
"2555295","null","Sterling Shepard","WR","NYG","WR","NYG","null","8.69","null","null","null","44","null","null","0.1","null","null","null","8.69","8.69","3.7452","null",
"2555311","null","Jerell Adams","TE","NYG","TE","NYG","null","0.32","null","null","null","67","null","null","0.015","null","null","null","0.32","0.32","null","null",
"2555316","null","Paxton Lynch","QB","DEN","QB","DEN","null","0.096","null","null","null","50","null","null","0.004","null","null","null","0.096","0.096","1.4318","null",
"2555317","null","Tajae Sharpe","WR","TEN","WR","TEN","null","7.46","null","null","null","55","null","null","0.055","null","null","null","7.46","7.46","4.7542","null",
"2555331","null","Cody Core","WR","CIN","WR","CIN","null","0","null","null","null","146","null","null","0","null","null","null","0","0","8.9495","null",
"2555332","null","Connor Cook","QB","OAK","QB","OAK","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2555333","null","Corey Coleman","WR","CLE","WR","CLE","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2555334","null","Jared Goff","QB","LA","QB","LA","null","0.088","null","null","null","57","null","null","0.01","null","null","null","0.088","0.088","null","null",
"2555341","null","Hunter Henry","TE","SD","TE","SD","null","4.08","null","null","null","33","null","null","0.975","null","null","null","4.08","4.08","4.2759","null",
"2555343","null","Josh Doctson","WR","WAS","WR","WAS","null","4.49","null","null","null","86","null","null","0.27","null","null","null","4.49","4.49","null","null",
"2555346","null","Will Fuller","WR","HOU","WR","HOU","null","11.07","null","null","null","25","null","null","0.225","null","null","null","11.07","11.07","null","null",
"2555348","null","Braxton Miller","WR","HOU","WR","HOU","null","3.08","null","null","null","94","null","null","0.155","null","null","null","3.08","3.08","null","null",
"2555350","null","Kolby Listenbee","WR","BUF","WR","BUF","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2555362","null","Aaron Burbridge","WR","SF","WR","SF","null","2.1","null","null","null","111","null","null","0.095","null","null","null","2.1","2.1","2.9486","null",
"2555364","null","Tyler Higbee","TE","LA","TE","LA","null","2.28","null","null","null","41","null","null","0.045","null","null","null","2.28","2.28","11.5929","null",
"2555370","null","Jordan Payton","WR","CLE","WR","CLE","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2555387","null","Cody Kessler","QB","CLE","QB","CLE","null","12.04","null","null","null","30","null","null","10.401","null","null","null","12.04","12.04","null","null",
"2555413","null","Trevor Davis","WR","GB","WR","GB","null","0.75","null","null","null","123","null","null","0.045","null","null","null","0.75","0.75","13.7291","null",
"2555415","null","Austin Hooper","TE","ATL","TE","ATL","null","2.47","null","null","null","38","null","null","0.135","null","null","null","2.47","2.47","6.8542","null",
"2555416","null","Christian Hackenberg","QB","NYJ","QB","NYJ","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2555417","null","C.J. Prosise","RB","SEA","RB","SEA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2555418","null","Jordan Howard","RB","CHI","RB","CHI","null","14.32","null","null","null","6","null","null","0.22","null","null","null","14.32","14.32","2.3581","null",
"2555419","null","Pharoh Cooper","WR","LA","WR","LA","null","3.66","null","null","null","90","null","null","0.195","null","null","null","3.66","3.66","3.3203","null",
"2555426","null","Cardale Jones","QB","BUF","QB","BUF","null","0","null","null","null","61","null","null","0","null","null","null","0","0","null","null",
"2555430","null","Alex Collins","RB","SEA","RB","SEA","null","1.27","null","null","null","78","null","null","0.085","null","null","null","1.27","1.27","2.9305","null",
"2555432","null","Andy Janovich","RB","DEN","RB","DEN","null","0.29","null","null","null","92","null","null","0.07","null","null","null","0.29","0.29","12.0179","null",
"2555459","null","Keith Marshall","RB","WAS","RB","WAS","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2555460","null","Paul Perkins","RB","NYG","RB","NYG","null","0.92","null","null","null","83","null","null","0.035","null","null","null","0.92","0.92","5.7927","null",
"2555461","null","Wendell Smallwood","RB","PHI","RB","PHI","null","3.6","null","null","null","56","null","null","0.26","null","null","null","3.6","3.6","7.2237","null",
"2555462","null","Kelvin Taylor","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2555464","null","DeAndre Washington","RB","OAK","RB","OAK","null","10.68","null","null","null","20","null","null","0.565","null","null","null","10.68","10.68","4.8625","null",
"2555466","null","Tyler Boyd","WR","CIN","WR","CIN","null","5.96","null","null","null","72","null","null","0.14","null","null","null","5.96","5.96","4.5949","null",
"2555468","null","Rashard Higgins","WR","CLE","WR","CLE","null","3.26","null","null","null","93","null","null","0.245","null","null","null","3.26","3.26","7.5688","null",
"2555471","null","Kenny Lawler","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2555473","null","Ricardo Louis","WR","CLE","WR","CLE","null","4.86","null","null","null","83","null","null","0.295","null","null","null","4.86","4.86","4.2231","null",
"2555477","null","Charone Peake","WR","NYJ","WR","NYJ","null","2.61","null","null","null","100","null","null","0.025","null","null","null","2.61","2.61","6.1349","null",
"2555478","null","Demarcus Robinson","WR","KC","WR","KC","null","0.37","null","null","null","138","null","null","0.005","null","null","null","0.37","0.37","null","null",
"2555483","null","Thomas Duarte","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2555486","null","Temarrick Hemingway","TE","LA","TE","LA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2555487","null","Beau Sandland","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2555573","null","Anthony Dable","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2556075","null","Derrick Henry","RB","TEN","RB","TEN","null","6.46","null","null","null","38","null","null","0.24","null","null","null","6.46","6.46","5.0056","null",
"2556118","null","Dwayne Washington","RB","DET","RB","DET","null","6.54","null","null","null","37","null","null","0.125","null","null","null","6.54","6.54","null","null",
"2556144","null","Daniel Braverman","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2556190","null","Jakeem Grant","WR","MIA","WR","MIA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2556212","null","Devin Fuller","WR","ATL","WR","ATL","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2556214","null","Tyreek Hill","WR","KC","WR","KC","null","0.74","null","null","null","124","null","null","0.1","null","null","null","0.74","0.74","7.3033","null",
"2556261","null","Moritz Boehringer","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2556273","null","Darius Jackson","RB","DAL","RB","DAL","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2556370","null","Michael Thomas","WR","NO","WR","NO","null","10.18","null","null","null","33","null","null","0.33","null","null","null","10.18","10.18","4.5949","null",
"2556375","null","Rico Gathers","TE","FA","TE","FA","null","0","null","null","null","77","null","null","0","null","null","null","0","0","null","null",
"2556379","null","Zac Brooks","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2556381","null","Mike Thomas","WR","LA","WR","LA","null","0.37","null","null","null","138","null","null","0.015","null","null","null","0.37","0.37","9.1089","null",
"2556396","null","Chester Rogers","WR","IND","WR","IND","null","5.11","null","null","null","81","null","null","0.235","null","null","null","5.11","5.11","3.5859","null",
"2556411","null","Josh Ferguson","RB","IND","RB","IND","null","3.26","null","null","null","60","null","null","0.195","null","null","null","3.26","3.26","4.8625","null",
"2556414","null","Rob Kelley","RB","WAS","RB","WAS","null","0.92","null","null","null","82","null","null","0.015","null","null","null","0.92","0.92","null","null",
"2556454","null","Brandon Wilds","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2556460","null","Geronimo Allison","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2556462","null","Robby Anderson","WR","NYJ","WR","NYJ","null","6.41","null","null","null","65","null","null","0.04","null","null","null","6.41","6.41","null","null",
"2556463","null","Stephen Anderson","TE","HOU","TE","HOU","null","0","null","null","null","77","null","null","null","null","null","null","0","0","null","null",
"2556473","null","Jace Billingsley","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2556477","null","Trevone Boykin","QB","SEA","QB","SEA","null","0.092","null","null","null","54","null","null","0.004","null","null","null","0.092","0.092","null","null",
"2556478","null","Ben Braunecker","TE","CHI","TE","CHI","null","0.32","null","null","null","67","null","null","0.035","null","null","null","0.32","0.32","null","null",
"2556490","null","Devon Cajuste","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2556492","null","Joe Callahan","QB","GB","QB","GB","null","0","null","null","null","61","null","null","null","null","null","null","0","0","null","null",
"2556507","null","Marshaun Coprich","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2556519","null","Alex Erickson","WR","CIN","WR","CIN","null","0.53","null","null","null","131","null","null","0.045","null","null","null","0.53","0.53","6.0287","null",
"2556528","null","D.J. Foster","WR","NE","WR","NE","null","2.53","null","null","null","103","null","null","0.125","null","null","null","2.53","2.53","null","null",
"2556541","null","Aaron Green","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2556544","null","Glenn Gronkowski","RB","FA","RB","FA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2556569","null","Andy Jones","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2556592","null","Roger Lewis","WR","NYG","WR","NYG","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2556603","null","Tre Madden","RB","SEA","RB","SEA","null","0","null","null","null","99","null","null","0","null","null","null","0","0","null","null",
"2556606","null","Jalin Marshall","WR","NYJ","WR","NYJ","null","3.56","null","null","null","91","null","null","0.245","null","null","null","3.56","3.56","null","null",
"2556636","null","Marquez North","WR","LA","WR","LA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2556686","null","Nelson Spruce","WR","LA","WR","LA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2556697","null","Bryce Treggs","WR","PHI","WR","PHI","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2556708","null","Cole Wick","TE","DET","TE","DET","null","5.27","null","null","null","27","null","null","0.25","null","null","null","5.27","5.27","6.7149","null",
"2556752","null","Tommylee Lewis","WR","NO","WR","NO","null","0.54","null","null","null","130","null","null","0.03","null","null","null","0.54","0.54","1.4085","null",
"2556785","null","Paul Turner","WR","PHI","WR","PHI","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2556801","null","Kenneth Farrow","RB","SD","RB","SD","null","3.34","null","null","null","58","null","null","0.075","null","null","null","3.34","3.34","6.5082","null",
"2556836","null","Duke Williams","WR","FA","WR","FA","null","0","null","null","null","146","null","null","0","null","null","null","0","0","null","null",
"2556851","null","Keyarris Garrett","WR","FA","WR","FA","null","0","null","null","null","146","null","null","null","null","null","null","0","0","null","null",
"2556854","null","Devon Johnson","RB","CAR","RB","CAR","null","0","null","null","null","99","null","null","null","null","null","null","0","0","null","null",
"2556885","null","Jalen Richard","RB","OAK","RB","OAK","null","10.73","null","null","null","19","null","null","0.3","null","null","null","10.73","10.73","4.7909","null",
"2557531","null","Troymaine Pope","RB","NYJ","RB","NYJ","null","0.19","null","null","null","94","null","null","0.035","null","null","null","0.19","0.19","null","null",
