playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
"2552470","null","Sammie Coates","WR","PIT","WR","PIT","null","2.69","null","null","null","103","null","null","0.15","null","null","null","2.69","2.69","7.5372","null",
"2552471","null","T.J. Yeldon","RB","JAC","RB","JAC","null","14.05","null","null","null","6","null","null","0.155","null","null","null","14.05","14.05","4.92","null",
"2552475","null","Todd Gurley","RB","LA","RB","LA","null","11.86","null","null","null","14","null","null","0.41","null","null","null","11.86","11.86","null","null",
"2552476","null","Kenny Hilliard","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2552477","null","Aaron Ripkowski","RB","GB","RB","GB","null","0.68","null","null","null","97","null","null","0.045","null","null","null","0.68","0.68","3.5605","null",
"2552478","null","Blake Bell","TE","SF","TE","SF","null","2.06","null","null","null","47","null","null","0.07","null","null","null","2.06","2.06","3.547","null",
"2552479","null","DaRon Brown","WR","KC","WR","KC","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2552487","null","Amari Cooper","WR","OAK","WR","OAK","null","12.46","null","null","null","16","null","null","0.135","null","null","null","12.46","12.46","2.5562","null",
"2552491","null","Dorial Green-Beckham","WR","PHI","WR","PHI","null","4.71","null","null","null","89","null","null","0.425","null","null","null","4.71","4.71","4.513","null",
"2552559","null","C.J. Uzomah","TE","CIN","TE","CIN","null","5.82","null","null","null","22","null","null","0.18","null","null","null","5.82","5.82","5.8118","null",
"2552576","null","Sean Mannion","QB","LA","QB","LA","null","0.304","null","null","null","39","null","null","0.003","null","null","null","0.304","0.304","null","null",
"2552578","null","Tyler Varga","RB","IND","RB","IND","null","0.64","null","null","null","98","null","null","0.025","null","null","null","0.64","0.64","null","null",
"2552580","null","A.J. Derby","TE","NE","TE","NE","null","1.49","null","null","null","55","null","null","0.205","null","null","null","1.49","1.49","null","null",
"2552582","null","Jay Ajayi","RB","MIA","RB","MIA","null","0.72","null","null","null","95","null","null","0.035","null","null","null","0.72","0.72","null","null",
"2552586","null","Tyler Kroft","TE","CIN","TE","CIN","null","2.69","null","null","null","38","null","null","0.185","null","null","null","2.69","2.69","5.0773","null",
"2552588","null","Brett Hundley","QB","GB","QB","GB","null","0.092","null","null","null","61","null","null","0.012","null","null","null","0.092","0.092","null","null",
"2552597","null","Breshad Perriman","WR","BAL","WR","BAL","null","5.78","null","null","null","77","null","null","0.175","null","null","null","5.78","5.78","null","null",
"2552600","null","Nelson Agholor","WR","PHI","WR","PHI","null","6.87","null","null","null","67","null","null","0.085","null","null","null","6.87","6.87","5.3432","null",
"2552608","null","Stefon Diggs","WR","MIN","WR","MIN","null","7.95","null","null","null","52","null","null","0.2","null","null","null","7.95","7.95","3.9793","null",
"2552627","null","DeAndre Smelter","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2552631","null","Javorius Allen","RB","BAL","RB","BAL","null","4.96","null","null","null","51","null","null","0.31","null","null","null","4.96","4.96","8.037","null",
"2552633","null","Jesse James","TE","PIT","TE","PIT","null","5.82","null","null","null","22","null","null","0.475","null","null","null","5.82","5.82","4.4651","null",
"2552634","null","Joey Iosefa","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2552635","null","Matt Jones","RB","WAS","RB","WAS","null","9.86","null","null","null","31","null","null","0.255","null","null","null","9.86","9.86","null","null",
"2552636","null","Michael Burton","RB","DET","RB","DET","null","0.49","null","null","null","102","null","null","0.055","null","null","null","0.49","0.49","null","null",
"2552647","null","Marcus Murphy","RB","NO","RB","NO","null","0.6","null","null","null","100","null","null","0.07","null","null","null","0.6","0.6","null","null",
"2552650","null","Mario Alford","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2552651","null","Kaelin Clay","WR","BAL","WR","BAL","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2552652","null","Chris Conley","WR","KC","WR","KC","null","4.9","null","null","null","85","null","null","0.05","null","null","null","4.9","4.9","5.6396","null",
"2552654","null","Geremy Davis","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2552656","null","J.J. Nelson","WR","ARI","WR","ARI","null","4.4","null","null","null","90","null","null","0.235","null","null","null","4.4","4.4","null","null",
"2552657","null","DeAndrew White","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2552660","null","Randall Telfer","TE","CLE","TE","CLE","null","0","null","null","null","84","null","null","0","null","null","null","0","0","2.8736","null",
"2553117","null","Jarryd Hayne","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2553289","null","Evan Spencer","WR","TB","WR","TB","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553292","null","Kennard Backman","TE","GB","TE","GB","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2553318","null","James OShaughnessy","TE","KC","TE","KC","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2553432","null","Kevin White","WR","CHI","WR","CHI","null","8.91","null","null","null","47","null","null","0.565","null","null","null","8.91","8.91","4.7502","null",
"2553434","null","Devin Smith","WR","NYJ","WR","NYJ","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553435","null","David Johnson","RB","ARI","RB","ARI","null","15.98","null","null","null","1","null","null","0.79","null","null","null","15.98","15.98","2.9968","null",
"2553439","null","Mike Davis","RB","SF","RB","SF","null","1.04","null","null","null","88","null","null","0.21","null","null","null","1.04","1.04","4.5221","null",
"2553451","null","Neal Sterling","WR","JAC","WR","JAC","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553453","null","Andre Debose","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553454","null","Geoff Swaim","TE","DAL","TE","DAL","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2553457","null","Trevor Siemian","QB","DEN","QB","DEN","null","11.69","null","null","null","30","null","null","1.885","null","null","null","11.69","11.69","7.5509","null",
"2553465","null","Rory Anderson","TE","SF","TE","SF","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2553467","null","Quan Bray","WR","IND","WR","IND","null","2.4","null","null","null","109","null","null","0.29","null","null","null","2.4","2.4","null","null",
"2553486","null","Trey Williams","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2553502","null","DeAndre Carter","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553511","null","John Crockett","RB","GB","RB","GB","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2553524","null","Beau Gardner","TE","ATL","TE","ATL","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2553526","null","Antwan Goodley","WR","DAL","WR","DAL","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553548","null","Jake Kumerow","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553552","null","Khari Lee","TE","CHI","TE","CHI","null","1.53","null","null","null","54","null","null","0.105","null","null","null","1.53","1.53","null","null",
"2553568","null","Cameron Meredith","WR","CHI","WR","CHI","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553575","null","Levi Norwood","WR","CHI","WR","CHI","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553599","null","Jaxon Shipley","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553600","null","Jameill Showers","QB","DAL","QB","DAL","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2553606","null","Jordan Taylor","WR","DEN","WR","DEN","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553618","null","Brandon Wegher","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2553621","null","Lucky Whitehead","WR","DAL","WR","DAL","null","0.47","null","null","null","140","null","null","0.07","null","null","null","0.47","0.47","6.1733","null",
"2553631","null","Zach Zenner","RB","DET","RB","DET","null","0.09","null","null","null","111","null","null","0.09","null","null","null","0.09","0.09","7.0091","null",
"2553650","null","Corey Grant","RB","JAC","RB","JAC","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2553652","null","Chris Harper","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553652","null","Chris Harper","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553658","null","Gabe Holmes","TE","OAK","TE","OAK","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2553660","null","Akeem Hunt","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2553662","null","Gus Johnson","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2553667","null","Matt LaCosse","TE","NYG","TE","NYG","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2553668","null","Jordan Leslie","WR","MIN","WR","MIN","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553682","null","Wes Saxton","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2553692","null","Rasheed Bailey","WR","SD","WR","SD","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553716","null","Rannell Hall","WR","CLE","WR","CLE","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553725","null","Bradley Marquez","WR","LA","WR","LA","null","0.49","null","null","null","138","null","null","0.05","null","null","null","0.49","0.49","null","null",
"2553728","null","Raheem Mostert","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2553729","null","Tyler Murphy","WR","MIA","WR","MIA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553733","null","Thomas Rawls","RB","SEA","RB","SEA","null","9.9","null","null","null","30","null","null","0.08","null","null","null","9.9","9.9","4.4558","null",
"2553737","null","Eli Rogers","WR","PIT","WR","PIT","null","6.75","null","null","null","69","null","null","0.035","null","null","null","6.75","6.75","5.8175","null",
"2553743","null","Rod Smith","RB","DAL","RB","DAL","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2553762","null","Terron Ward","RB","ATL","RB","ATL","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2553773","null","Mitchell Henry","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2553787","null","Chandler Worthy","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553791","null","E.J. Bibbs","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2553802","null","R.J. Harris","WR","NO","WR","NO","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553811","null","Deon Long","WR","TEN","WR","TEN","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553829","null","Andrew Turzilli","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553830","null","Will Tye","TE","NYG","TE","NYG","null","4.98","null","null","null","26","null","null","0.235","null","null","null","4.98","4.98","4.8324","null",
"2553840","null","Brian Parker","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2553848","null","Dreamius Smith","RB","SD","RB","SD","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2553858","null","Austin Willis","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553867","null","Mack Brown","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2553874","null","Titus Davis","WR","NYJ","WR","NYJ","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553876","null","Donteea Dye","WR","TB","WR","TB","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553879","null","Jahwan Edwards","RB","SD","RB","SD","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2553892","null","Austin Hill","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553895","null","Adam Humphries","WR","TB","WR","TB","null","1.3","null","null","null","119","null","null","0.145","null","null","null","1.3","1.3","5.0467","null",
"2553896","null","Darius Jennings","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553900","null","Daniel Brown","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553904","null","Shakim Phillips","WR","PIT","WR","PIT","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2553913","null","Tyrell Williams","WR","SD","WR","SD","null","9.58","null","null","null","42","null","null","0.2","null","null","null","9.58","9.58","4.9281","null",
"2554138","null","Kasen Williams","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2554138","null","Kasen Williams","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2555209","null","Chris Moore","WR","BAL","WR","BAL","null","0.81","null","null","null","130","null","null","0.065","null","null","null","0.81","0.81","null","null",
"2555214","null","Laquon Treadwell","WR","MIN","WR","MIN","null","1.15","null","null","null","121","null","null","0.055","null","null","null","1.15","1.15","8.6638","null",
"2555215","null","Leonte Carroo","WR","MIA","WR","MIA","null","2.51","null","null","null","106","null","null","0.06","null","null","null","2.51","2.51","9.7312","null",
"2555216","null","Malcolm Mitchell","WR","NE","WR","NE","null","2.55","null","null","null","104","null","null","0.03","null","null","null","2.55","2.55","6.114","null",
"2555219","null","Daniel Lasco","RB","NO","RB","NO","null","0.75","null","null","null","92","null","null","0.02","null","null","null","0.75","0.75","null","null",
"2555223","null","Devontae Booker","RB","DEN","RB","DEN","null","3.12","null","null","null","66","null","null","0.265","null","null","null","3.12","3.12","4.1574","null",
"2555224","null","Ezekiel Elliott","RB","DAL","RB","DAL","null","14.31","null","null","null","4","null","null","0.24","null","null","null","14.31","14.31","3.3947","null",
"2555227","null","Jonathan Williams","RB","BUF","RB","BUF","null","0.63","null","null","null","99","null","null","0.045","null","null","null","0.63","0.63","null","null",
"2555229","null","Kenneth Dixon","RB","BAL","RB","BAL","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2555230","null","Kenyan Drake","RB","MIA","RB","MIA","null","1.24","null","null","null","80","null","null","0.03","null","null","null","1.24","1.24","7.8049","null",
"2555234","null","Tyler Ervin","RB","HOU","RB","HOU","null","3.39","null","null","null","64","null","null","0.22","null","null","null","3.39","3.39","5.4838","null",
"2555259","null","Carson Wentz","QB","PHI","QB","PHI","null","16.07","null","null","null","21","null","null","0.36","null","null","null","16.07","16.07","6.2523","null",
"2555260","null","Dak Prescott","QB","DAL","QB","DAL","null","16.54","null","null","null","17","null","null","0.095","null","null","null","16.54","16.54","6.7392","null",
"2555261","null","Jacoby Brissett","QB","NE","QB","NE","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2555262","null","Jeff Driskel","QB","CIN","QB","CIN","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2555263","null","Kevin Hogan","QB","FA","QB","FA","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2555289","null","Nick Vannett","TE","SEA","TE","SEA","null","0.86","null","null","null","60","null","null","0.13","null","null","null","0.86","0.86","null","null",
"2555295","null","Sterling Shepard","WR","NYG","WR","NYG","null","10.43","null","null","null","33","null","null","0.11","null","null","null","10.43","10.43","4.6909","null",
"2555306","null","David Morgan","TE","MIN","TE","MIN","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2555311","null","Jerell Adams","TE","NYG","TE","NYG","null","0.37","null","null","null","75","null","null","0.05","null","null","null","0.37","0.37","null","null",
"2555316","null","Paxton Lynch","QB","DEN","QB","DEN","null","0.45","null","null","null","36","null","null","0.107","null","null","null","0.45","0.45","null","null",
"2555317","null","Tajae Sharpe","WR","TEN","WR","TEN","null","11.13","null","null","null","29","null","null","0.02","null","null","null","11.13","11.13","3.6828","null",
"2555331","null","Cody Core","WR","CIN","WR","CIN","null","0.39","null","null","null","142","null","null","0.01","null","null","null","0.39","0.39","null","null",
"2555332","null","Connor Cook","QB","OAK","QB","OAK","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2555333","null","Corey Coleman","WR","CLE","WR","CLE","null","9.15","null","null","null","45","null","null","0.165","null","null","null","9.15","9.15","4.6909","null",
"2555334","null","Jared Goff","QB","LA","QB","LA","null","0.302","null","null","null","40","null","null","0.022","null","null","null","0.302","0.302","null","null",
"2555341","null","Hunter Henry","TE","SD","TE","SD","null","3.05","null","null","null","36","null","null","0.245","null","null","null","3.05","3.05","4.7712","null",
"2555343","null","Josh Doctson","WR","WAS","WR","WAS","null","4.83","null","null","null","87","null","null","0.065","null","null","null","4.83","4.83","null","null",
"2555346","null","Will Fuller","WR","HOU","WR","HOU","null","9.72","null","null","null","40","null","null","0.1","null","null","null","9.72","9.72","4.0979","null",
"2555348","null","Braxton Miller","WR","HOU","WR","HOU","null","3.71","null","null","null","96","null","null","0.76","null","null","null","3.71","3.71","6.3512","null",
"2555350","null","Kolby Listenbee","WR","BUF","WR","BUF","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2555362","null","Aaron Burbridge","WR","SF","WR","SF","null","0.97","null","null","null","126","null","null","0.09","null","null","null","0.97","0.97","null","null",
"2555364","null","Tyler Higbee","TE","LA","TE","LA","null","1.6","null","null","null","53","null","null","0.09","null","null","null","1.6","1.6","5.3221","null",
"2555370","null","Jordan Payton","WR","CLE","WR","CLE","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2555387","null","Cody Kessler","QB","CLE","QB","CLE","null","0.26","null","null","null","42","null","null","0.037","null","null","null","0.26","0.26","null","null",
"2555413","null","Trevor Davis","WR","GB","WR","GB","null","0.37","null","null","null","146","null","null","0.04","null","null","null","0.37","0.37","null","null",
"2555415","null","Austin Hooper","TE","ATL","TE","ATL","null","2.06","null","null","null","47","null","null","0.19","null","null","null","2.06","2.06","8.3215","null",
"2555416","null","Christian Hackenberg","QB","NYJ","QB","NYJ","null","0","null","null","null","65","null","null","0","null","null","null","0","0","null","null",
"2555417","null","C.J. Prosise","RB","SEA","RB","SEA","null","3.73","null","null","null","59","null","null","0.1","null","null","null","3.73","3.73","null","null",
"2555418","null","Jordan Howard","RB","CHI","RB","CHI","null","6.64","null","null","null","44","null","null","0.175","null","null","null","6.64","6.64","6.5449","null",
"2555419","null","Pharoh Cooper","WR","LA","WR","LA","null","4.17","null","null","null","91","null","null","0.06","null","null","null","4.17","4.17","null","null",
"2555426","null","Cardale Jones","QB","BUF","QB","BUF","null","0","null","null","null","65","null","null","null","null","null","null","0","0","null","null",
"2555430","null","Alex Collins","RB","SEA","RB","SEA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","11.7177","null",
"2555432","null","Andy Janovich","RB","DEN","RB","DEN","null","0.21","null","null","null","108","null","null","0.1","null","null","null","0.21","0.21","5.4506","null",
"2555459","null","Keith Marshall","RB","WAS","RB","WAS","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2555460","null","Paul Perkins","RB","NYG","RB","NYG","null","0","null","null","null","112","null","null","0","null","null","null","0","0","8.6007","null",
"2555461","null","Wendell Smallwood","RB","PHI","RB","PHI","null","1.72","null","null","null","76","null","null","0.21","null","null","null","1.72","1.72","7.4733","null",
"2555462","null","Kelvin Taylor","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2555464","null","DeAndre Washington","RB","OAK","RB","OAK","null","4.03","null","null","null","57","null","null","0.295","null","null","null","4.03","4.03","3.6932","null",
"2555466","null","Tyler Boyd","WR","CIN","WR","CIN","null","7.21","null","null","null","59","null","null","0.06","null","null","null","7.21","7.21","4.1572","null",
"2555468","null","Rashard Higgins","WR","CLE","WR","CLE","null","2.8","null","null","null","99","null","null","0.095","null","null","null","2.8","2.8","null","null",
"2555471","null","Kenny Lawler","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2555473","null","Ricardo Louis","WR","CLE","WR","CLE","null","0.55","null","null","null","137","null","null","0.06","null","null","null","0.55","0.55","null","null",
"2555477","null","Charone Peake","WR","NYJ","WR","NYJ","null","0.38","null","null","null","144","null","null","0.005","null","null","null","0.38","0.38","null","null",
"2555478","null","Demarcus Robinson","WR","KC","WR","KC","null","0.33","null","null","null","147","null","null","0.025","null","null","null","0.33","0.33","null","null",
"2555483","null","Thomas Duarte","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2555486","null","Temarrick Hemingway","TE","LA","TE","LA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2555487","null","Beau Sandland","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2555573","null","Anthony Dable","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556075","null","Derrick Henry","RB","TEN","RB","TEN","null","6.54","null","null","null","45","null","null","0.335","null","null","null","6.54","6.54","3.7926","null",
"2556118","null","Dwayne Washington","RB","DET","RB","DET","null","2.66","null","null","null","68","null","null","0.17","null","null","null","2.66","2.66","5.0858","null",
"2556144","null","Daniel Braverman","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556190","null","Jakeem Grant","WR","MIA","WR","MIA","null","0.38","null","null","null","144","null","null","0.03","null","null","null","0.38","0.38","1.4295","null",
"2556214","null","Tyreek Hill","WR","KC","WR","KC","null","0.6","null","null","null","136","null","null","0.08","null","null","null","0.6","0.6","10.0277","null",
"2556261","null","Moritz Boehringer","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556273","null","Darius Jackson","RB","DAL","RB","DAL","null","0.82","null","null","null","90","null","null","0.055","null","null","null","0.82","0.82","null","null",
"2556370","null","Michael Thomas","WR","NO","WR","NO","null","9.3","null","null","null","44","null","null","0.195","null","null","null","9.3","9.3","4.8095","null",
"2556375","null","Rico Gathers","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2556379","null","Zac Brooks","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2556381","null","Mike Thomas","WR","LA","WR","LA","null","1.15","null","null","null","121","null","null","0.11","null","null","null","1.15","1.15","7.0035","null",
"2556411","null","Josh Ferguson","RB","IND","RB","IND","null","2.26","null","null","null","73","null","null","0.305","null","null","null","2.26","2.26","6.3459","null",
"2556414","null","Rob Kelley","RB","WAS","RB","WAS","null","3.64","null","null","null","60","null","null","0.095","null","null","null","3.64","3.64","null","null",
"2556454","null","Brandon Wilds","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2556460","null","Geronimo Allison","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556462","null","Robby Anderson","WR","NYJ","WR","NYJ","null","1.01","null","null","null","125","null","null","0.075","null","null","null","1.01","1.01","null","null",
"2556463","null","Stephen Anderson","TE","HOU","TE","HOU","null","0","null","null","null","84","null","null","0","null","null","null","0","0","10.0355","null",
"2556466","null","Peyton Barber","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2556473","null","Jace Billingsley","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556477","null","Trevone Boykin","QB","SEA","QB","SEA","null","1.45","null","null","null","35","null","null","1.052","null","null","null","1.45","1.45","0.7331","null",
"2556478","null","Ben Braunecker","TE","FA","TE","FA","null","0","null","null","null","84","null","null","0","null","null","null","0","0","null","null",
"2556490","null","Devon Cajuste","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556507","null","Marshaun Coprich","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2556519","null","Alex Erickson","WR","CIN","WR","CIN","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556528","null","D.J. Foster","WR","NE","WR","NE","null","0.29","null","null","null","151","null","null","0.17","null","null","null","0.29","0.29","null","null",
"2556541","null","Aaron Green","RB","FA","RB","FA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2556569","null","Andy Jones","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556592","null","Roger Lewis","WR","NYG","WR","NYG","null","0.41","null","null","null","141","null","null","0.02","null","null","null","0.41","0.41","null","null",
"2556603","null","Tre Madden","RB","SEA","RB","SEA","null","0","null","null","null","112","null","null","0","null","null","null","0","0","null","null",
"2556606","null","Jalin Marshall","WR","NYJ","WR","NYJ","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556636","null","Marquez North","WR","LA","WR","LA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556686","null","Nelson Spruce","WR","LA","WR","LA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556708","null","Cole Wick","TE","DET","TE","DET","null","0","null","null","null","84","null","null","null","null","null","null","0","0","null","null",
"2556785","null","Paul Turner","WR","PHI","WR","PHI","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556836","null","Duke Williams","WR","FA","WR","FA","null","0","null","null","null","153","null","null","0","null","null","null","0","0","null","null",
"2556851","null","Keyarris Garrett","WR","FA","WR","FA","null","0","null","null","null","153","null","null","null","null","null","null","0","0","null","null",
"2556854","null","Devon Johnson","RB","CAR","RB","CAR","null","0","null","null","null","112","null","null","null","null","null","null","0","0","null","null",
"2556885","null","Jalen Richard","RB","OAK","RB","OAK","null","1.45","null","null","null","79","null","null","0.22","null","null","null","1.45","1.45","6.4454","null",
